Unnamed: 0,fiscal_year,work_location_borough,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
3729,2023,MANHATTAN,83493.0,per Annum,1820.0,82928.7,0.0,0.0,3101.5
3730,2023,MANHATTAN,104957.0,per Annum,1813.0,100804.51,0.0,1280.4,31285.63
3731,2023,BROOKLYN,47132.0,per Annum,0.0,479.84,0.0,68.59,3.93
3732,2023,MANHATTAN,70606.0,per Annum,198.25,9665.16,0.0,1.08,7869.43
3733,2023,MANHATTAN,59183.0,per Annum,525.0,18947.45,0.0,0.0,4121.0
3734,2023,BRONX,65921.0,per Annum,1778.0,64525.27,233.5,10750.89,9518.32
3735,2023,RICHMOND,65921.0,per Annum,1820.0,65907.83,36.75,1654.6,4818.73
3736,2023,MANHATTAN,46693.0,per Annum,1820.0,46747.51,0.0,3.16,3085.56
3737,2023,RICHMOND,65921.0,per Annum,1890.0,68526.78,256.25,12019.89,10354.58
3738,2023,MANHATTAN,65921.0,per Annum,0.0,329.04,0.0,0.0,4056.96
3739,2023,BROOKLYN,56097.0,per Annum,0.0,958.02,0.0,0.0,0.0
3740,2023,MANHATTAN,65921.0,per Annum,28.0,4817.17,0.0,0.0,4269.52
3741,2023,BRONX,48545.0,per Annum,330.75,7306.92,38.5,1084.99,38.17
3742,2023,MANHATTAN,65921.0,per Annum,1820.0,64687.5,0.0,51.9,12783.91
3743,2023,BROOKLYN,65921.0,per Annum,1883.0,64698.48,214.0,8906.42,4733.9
3744,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,777.5,41738.21,12977.34
3745,2023,QUEENS,64256.0,per Annum,1820.0,66474.08,97.75,4079.84,8307.29
3746,2023,BRONX,94103.0,per Annum,1820.0,94190.75,125.25,7724.95,15578.24
3747,2023,BRONX,66352.0,per Annum,0.0,1022.08,0.0,0.0,0.0
3748,2023,MANHATTAN,170000.0,per Annum,1820.0,169534.3,0.0,0.0,0.0
3749,2023,BROOKLYN,60327.0,per Annum,0.0,0.0,0.0,0.0,11691.43
3750,2023,MANHATTAN,65674.0,per Annum,1785.0,54802.5,0.0,2.77,7106.09
3751,2023,QUEENS,66771.0,per Annum,1820.0,66851.96,0.0,0.0,8029.08
3752,2023,QUEENS,55463.0,per Annum,1793.5,54762.68,137.75,4995.09,3650.58
3753,2023,MANHATTAN,65559.0,per Annum,1120.0,43951.88,0.0,2.0,5868.57
3754,2023,BRONX,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
3755,2023,BROOKLYN,59334.0,per Annum,0.0,1474.49,3.5,117.37,0.0
3756,2023,RICHMOND,58482.0,per Annum,945.0,31615.81,163.5,6448.29,85.17
3757,2023,MANHATTAN,60236.0,per Annum,1820.0,58114.13,220.5,9659.58,3408.55
3758,2023,MANHATTAN,74732.0,per Annum,0.0,0.0,0.0,0.0,41.55
3759,2023,RICHMOND,65921.0,per Annum,1379.0,51760.68,9.75,478.28,11418.12
3760,2023,BRONX,94507.0,per Annum,1820.0,94620.96,0.0,0.0,8029.08
3761,2023,BRONX,71757.0,per Annum,280.0,11009.28,5.5,216.03,33.0
3762,2023,BRONX,114771.0,per Annum,1820.0,102685.58,196.0,13488.21,17763.57
3763,2023,MANHATTAN,81203.0,per Annum,1820.0,80980.64,0.0,0.0,2573.14
3764,2023,MANHATTAN,69826.0,per Annum,1820.0,66994.79,0.0,0.0,991.11
3765,2023,MANHATTAN,95632.0,per Annum,529.25,27733.09,0.0,0.0,1903.79
3766,2023,MANHATTAN,84451.0,per Annum,1820.0,84032.85,0.0,0.0,1389.73
3767,2023,QUEENS,101270.0,per Annum,1820.0,101387.67,2.0,150.19,3689.65
3768,2023,BRONX,47132.0,per Annum,-70.0,-1512.11,0.0,5.36,-14.6
3769,2023,RICHMOND,91388.0,per Annum,1680.0,87081.79,544.5,41108.56,22691.44
3770,2023,BROOKLYN,41100.0,per Annum,980.0,21345.2,0.0,0.0,3000.0
3771,2023,MANHATTAN,65921.0,per Annum,878.0,32308.83,51.75,2059.73,9501.4
3772,2023,BROOKLYN,160392.0,per Annum,1820.0,142761.61,0.0,0.0,0.0
3773,2023,MANHATTAN,165000.0,per Annum,1820.0,162534.31,0.0,0.0,0.0
3774,2023,BROOKLYN,83618.0,per Annum,1330.0,52863.32,0.0,0.0,57.75
3775,2023,BRONX,37822.0,per Annum,1575.0,28928.39,19.75,485.86,5308.5
3776,2023,BROOKLYN,65921.0,per Annum,630.0,24145.19,17.25,1205.62,14404.86
3777,2023,BRONX,50797.0,per Annum,0.0,804.45,0.0,0.81,7.98
3778,2023,QUEENS,109977.0,per Annum,1820.0,98396.29,44.5,2838.7,16645.23
3779,2023,MANHATTAN,65970.0,per Annum,1820.0,66025.36,346.88,17027.82,10873.17
3780,2023,MANHATTAN,47132.0,per Annum,0.0,595.79,0.0,72.53,-2105.01
3781,2023,RICHMOND,57258.0,per Annum,0.0,1535.53,0.0,15.45,143.51
3782,2023,MANHATTAN,53890.0,per Annum,1400.0,44120.93,307.75,11493.12,8578.62
3783,2023,MANHATTAN,51999.0,per Annum,1820.0,52063.01,6.75,207.49,8193.74
3784,2023,MANHATTAN,72603.0,per Annum,1750.0,68547.23,0.0,0.0,3000.0
3785,2023,MANHATTAN,73665.0,per Annum,1820.0,73305.95,265.75,14420.01,9774.93
3786,2023,BRONX,94199.0,per Annum,1820.0,94312.13,288.5,17815.68,15927.61
3787,2023,MANHATTAN,96221.0,per Annum,1820.0,96336.7,0.0,0.0,4477.75
3788,2023,MANHATTAN,94284.0,per Annum,1820.0,94396.84,46.5,2596.55,8184.49
3789,2023,BROOKLYN,72712.0,per Annum,1120.0,44348.48,0.0,0.0,1232.91
3790,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,405.97,20656.85,11998.23
3791,2023,BROOKLYN,65921.0,per Annum,1820.0,65990.93,132.5,5699.25,4594.44
3792,2023,QUEENS,65921.0,per Annum,1820.0,63291.11,191.5,9527.56,14018.87
3793,2023,BROOKLYN,53890.0,per Annum,1820.0,48317.79,494.5,17866.92,9822.23
3794,2023,MANHATTAN,73159.0,per Annum,1820.0,73244.61,0.0,0.0,3000.0
3795,2023,BROOKLYN,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3079.65
3796,2023,MANHATTAN,82506.0,per Annum,280.0,12441.19,0.0,0.0,0.0
3797,2023,QUEENS,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
3798,2023,MANHATTAN,64001.0,per Annum,490.0,5665.75,0.0,11.31,1438.87
3799,2023,MANHATTAN,160000.0,per Annum,1820.0,159561.73,0.0,0.0,0.0
3800,2023,MANHATTAN,145000.0,per Annum,1820.0,144602.64,0.0,0.0,0.0
3801,2023,MANHATTAN,44792.0,per Annum,1820.0,44708.06,28.5,700.02,7584.27
3802,2023,QUEENS,53848.0,per Annum,0.0,233.68,0.0,1.67,0.0
3803,2023,QUEENS,62137.0,per Annum,0.0,1720.87,0.0,166.31,5791.25
3804,2023,MANHATTAN,65921.0,per Annum,1029.5,38155.09,15.5,866.88,8249.3
3805,2023,MANHATTAN,55108.0,per Annum,1820.0,54956.98,0.0,0.0,4341.21
3806,2023,QUEENS,65921.0,per Annum,1820.0,65976.32,99.75,5134.06,10346.67
3807,2023,MANHATTAN,39068.0,per Annum,0.0,796.47,0.0,0.0,89.08
3808,2023,QUEENS,109374.0,per Annum,1820.0,107803.22,0.0,0.0,4015.0
3809,2023,BRONX,65921.0,per Annum,1820.0,65998.3,16.75,941.61,10028.71
3810,2023,BROOKLYN,67983.0,per Annum,1820.0,68061.89,192.75,8284.4,3501.09
3811,2023,MANHATTAN,66200.0,per Annum,0.0,752.68,0.0,0.0,0.0
3812,2023,QUEENS,94882.0,per Annum,1820.0,82256.76,0.0,0.0,3000.0
3813,2023,MANHATTAN,94079.0,per Annum,1820.0,94169.42,737.5,54132.13,16527.73
3814,2023,MANHATTAN,89095.0,per Annum,0.0,2617.56,0.0,10.01,0.0
3815,2023,BROOKLYN,50001.0,per Annum,280.0,7600.28,0.0,0.0,0.0
3816,2023,QUEENS,53848.0,per Annum,840.0,24784.8,28.5,946.85,125.81
3817,2023,BROOKLYN,53890.0,per Annum,1750.0,34964.09,316.0,10618.06,10235.48
3818,2023,MANHATTAN,98158.0,per Annum,980.0,55880.9,0.0,12.33,10247.0
3819,2023,BRONX,60236.0,per Annum,1820.0,59759.38,1085.5,49365.65,3652.07
3820,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,258.5,12203.29,6639.45
3821,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,460.25,22813.77,14863.46
3822,2023,MANHATTAN,74283.0,per Annum,1820.0,71844.68,0.0,0.0,3070.17
3823,2023,BROOKLYN,76671.0,per Annum,1750.0,74513.92,101.0,6224.27,9641.4
3824,2023,MANHATTAN,137331.0,per Annum,1820.0,134033.69,532.5,50179.93,5984.88
3825,2023,MANHATTAN,46693.0,per Annum,420.0,13964.2,1.25,222.25,-4380.73
3826,2023,QUEENS,65921.0,per Annum,1855.0,65627.2,59.0,2744.54,7693.95
3827,2023,MANHATTAN,94128.0,per Annum,1820.0,94216.3,227.0,14267.18,17350.55
3828,2023,QUEENS,47132.0,per Annum,0.0,42.09,0.0,0.0,0.0
3829,2023,MANHATTAN,97876.0,per Annum,1505.98,83494.61,0.0,0.0,4172.34
3830,2023,QUEENS,65921.0,per Annum,1540.0,55696.03,0.0,0.0,23523.86
3831,2023,MANHATTAN,70907.0,per Annum,1820.0,70990.52,0.0,0.0,3626.99
3832,2023,MANHATTAN,61866.0,per Annum,910.0,30373.64,0.0,0.0,0.0
3833,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,135.0,5298.34,4869.93
3834,2023,BROOKLYN,50001.0,per Annum,1050.0,26094.3,143.25,4720.99,6265.24
3835,2023,BRONX,94199.0,per Annum,1820.0,94312.13,318.75,20851.69,8646.05
3836,2023,BROOKLYN,60236.0,per Annum,1820.0,56049.14,91.75,3198.84,3159.93
3838,2023,MANHATTAN,74123.0,per Annum,1820.0,73889.84,0.0,0.0,1764.35
3839,2023,MANHATTAN,71840.0,per Annum,1820.0,71643.25,0.0,0.0,2341.56
3841,2023,MANHATTAN,64001.0,per Annum,1640.2,59570.3,0.0,4.0,24560.62
3842,2023,MANHATTAN,96589.0,per Annum,1820.0,96324.28,0.0,0.0,1331.46
3843,2023,QUEENS,53848.0,per Annum,175.0,5163.4,0.0,0.0,0.0
3844,2023,QUEENS,83618.0,per Annum,1820.0,75391.69,7.0,348.1,2309.07
3845,2023,MANHATTAN,99166.0,per Annum,210.0,11410.89,0.0,0.0,211.14
3846,2023,MANHATTAN,82399.0,per Annum,0.0,1262.71,0.0,0.0,500.25
3847,2023,MANHATTAN,129434.0,per Annum,1820.0,125170.89,0.0,0.0,9918.91
3848,2023,MANHATTAN,78159.0,per Annum,1820.0,74917.69,0.0,0.0,11260.72
3850,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,0.0,0.0,11976.99
3851,2023,MANHATTAN,67832.0,per Annum,-35.0,-14309.65,0.0,0.0,-16372.86
3852,2023,MANHATTAN,96920.0,per Annum,0.0,2096.89,0.0,0.0,14.45
3853,2023,MANHATTAN,85182.0,per Annum,0.0,1026.38,0.0,15.45,2.17
3854,2023,BROOKLYN,83425.0,per Annum,1820.0,77458.17,3.0,306.13,3000.0
3855,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,31.5,1294.58,12791.97
3856,2023,MANHATTAN,50001.0,per Annum,904.0,29398.83,96.25,3465.28,5884.12
3857,2023,MANHATTAN,82137.0,per Annum,1820.0,81911.96,13.0,709.96,7674.89
3858,2023,MANHATTAN,115927.0,per Annum,1821.0,115673.04,0.0,0.0,0.0
3859,2023,BRONX,64232.0,per Annum,0.0,416.94,0.0,0.0,0.0
3860,2023,MANHATTAN,69672.0,per Annum,1820.0,69756.53,882.75,46905.28,11604.07
3861,2023,MANHATTAN,41100.0,per Annum,1820.0,40195.73,0.0,0.0,3000.0
3862,2023,MANHATTAN,65921.0,per Annum,1428.0,54114.26,0.0,20.57,10643.55
3863,2023,BRONX,47132.0,per Annum,0.0,434.18,0.0,102.85,18.86
3864,2023,MANHATTAN,107617.0,per Annum,1820.0,100748.01,0.0,0.0,0.0
3865,2023,BRONX,62137.0,per Annum,0.0,1602.83,0.0,73.26,1.37
3866,2023,MANHATTAN,60411.0,per Annum,1121.85,39390.24,28.75,1627.21,3569.32
3867,2023,MANHATTAN,129460.0,per Annum,1820.0,117829.41,0.0,0.0,-1020.17
3868,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,86.25,3465.85,11593.44
3869,2023,MANHATTAN,78241.0,per Annum,1190.0,48073.96,12.0,650.76,13932.63
3870,2023,MANHATTAN,97721.0,per Annum,1820.0,97835.49,13.0,775.88,11462.54
3871,2023,MANHATTAN,68813.0,per Annum,0.0,863.55,0.0,0.0,48.51
3872,2023,MANHATTAN,99801.0,per Annum,1820.0,99527.48,58.0,3675.04,6953.15
3873,2023,MANHATTAN,34834.0,per Annum,216.0,2134.91,0.0,0.0,467.63
3874,2023,MANHATTAN,142273.0,per Annum,1820.0,141883.3,0.0,0.0,500.0
3875,2023,BRONX,47132.0,per Annum,0.0,42.86,0.0,0.0,0.0
3876,2023,MANHATTAN,48545.0,per Annum,113.5,2121.24,0.0,0.0,0.0
3877,2023,MANHATTAN,109977.0,per Annum,1764.25,95036.63,0.0,0.0,4956.21
3878,2023,MANHATTAN,46693.0,per Annum,1820.0,44804.34,267.25,8410.25,7564.28
3879,2023,MANHATTAN,58482.0,per Annum,840.0,24832.35,12.75,375.78,828.65
3880,2023,BROOKLYN,57779.0,per Annum,1820.0,55819.61,808.25,34248.08,14159.7
3881,2023,BROOKLYN,53890.0,per Annum,1820.0,53572.98,997.0,39878.28,17739.91
3882,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,0.0,0.0,8103.33
3883,2023,MANHATTAN,81260.0,per Annum,1820.0,81037.32,0.0,0.0,3518.77
3884,2023,BROOKLYN,34834.0,per Annum,1080.0,17031.1,28.0,568.08,3279.99
3885,2023,MANHATTAN,64232.0,per Annum,1820.0,62438.44,88.25,3493.25,3929.2
3886,2023,MANHATTAN,91913.0,per Annum,1820.0,92023.59,300.25,19097.16,5348.52
3887,2023,MANHATTAN,60545.0,per Annum,0.0,-1547.67,0.0,1.44,2114.38
3888,2023,QUEENS,94128.0,per Annum,1820.0,94216.3,190.5,12222.92,8314.96
3889,2023,BRONX,66022.0,per Annum,1820.0,66103.17,4.5,172.34,24631.42
3890,2023,MANHATTAN,38749.0,per Annum,2160.0,40165.92,491.75,13705.19,0.0
3891,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,82.5,4203.75,12220.43
3892,2023,MANHATTAN,58482.0,per Annum,525.0,18632.85,57.5,2288.53,2035.54
3893,2023,MANHATTAN,65996.0,per Annum,1820.0,66076.01,0.0,0.0,8029.08
3894,2023,MANHATTAN,176939.0,per Annum,1820.0,151927.75,0.0,0.0,0.0
3895,2023,MANHATTAN,37398.0,per Annum,0.0,0.0,0.0,0.0,646.29
3896,2023,MANHATTAN,119373.0,per Annum,1820.0,119512.3,0.0,0.11,9121.23
3897,2023,BRONX,50001.0,per Annum,280.0,7794.38,0.0,0.0,34.81
3898,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,68.25,2963.97,15470.84
3899,2023,QUEENS,55463.0,per Annum,140.0,4050.23,0.0,0.0,0.0
3900,2023,MANHATTAN,45333.0,per Annum,1078.0,25782.73,108.25,3065.34,823.5
3901,2023,QUEENS,55814.0,per Annum,0.0,0.0,0.0,0.0,6638.67
3902,2023,MANHATTAN,66003.0,per Annum,525.0,21102.04,159.25,8637.02,917.43
3903,2023,BRONX,102226.0,per Annum,392.0,21957.35,0.0,0.0,0.0
3904,2023,MANHATTAN,102226.0,per Annum,1575.0,88222.29,0.0,0.0,0.0
3905,2023,BROOKLYN,91769.0,per Annum,1820.0,91673.74,0.0,0.0,3033.0
3906,2023,QUEENS,65921.0,per Annum,1820.0,65990.93,304.0,13548.07,4709.79
3907,2023,BRONX,63739.0,per Annum,980.0,37877.08,505.5,28415.38,6196.44
3908,2023,MANHATTAN,50287.0,per Annum,1820.0,50326.85,344.25,12205.87,8671.49
3909,2023,BRONX,94079.0,per Annum,1820.0,97417.58,746.25,53254.56,8081.96
3910,2023,MANHATTAN,41279.0,per Annum,1820.0,41327.24,144.75,3312.85,3732.17
3911,2023,QUEENS,45239.0,per Annum,1820.0,50561.44,19.5,547.1,3021.35
3912,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,12130.15
3913,2023,BRONX,96267.0,per Annum,1820.0,96382.9,0.0,3.67,4477.75
3914,2023,BROOKLYN,100509.0,per Annum,1820.0,92832.27,1039.0,73720.14,5861.45
3915,2023,MANHATTAN,67983.0,per Annum,1820.0,68061.89,0.0,0.0,4265.18
3916,2023,QUEENS,94296.0,per Annum,1820.0,93357.81,0.0,0.0,8021.39
3917,2023,MANHATTAN,94079.0,per Annum,1820.0,94189.24,0.0,19.22,4257.08
3918,2023,MANHATTAN,105297.0,per Annum,630.0,34505.38,0.0,0.0,0.0
3919,2023,MANHATTAN,54528.0,per Annum,1743.0,50661.48,313.0,11808.09,3530.22
3920,2023,MANHATTAN,61247.0,per Annum,1820.0,61321.62,0.0,0.0,8029.08
3921,2023,QUEENS,65921.0,per Annum,1820.0,65990.93,459.0,22923.02,11108.23
3922,2023,MANHATTAN,85599.0,per Annum,1820.0,85652.27,0.0,0.0,8029.08
3923,2023,MANHATTAN,90295.0,per Annum,1820.0,90047.62,0.0,0.0,6947.97
3924,2023,BROOKLYN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,11175.09
3925,2023,MANHATTAN,65423.0,per Annum,1820.0,65502.59,0.0,0.0,8029.08
3926,2023,MANHATTAN,56097.0,per Annum,0.0,-1352.09,0.0,0.0,2104.28
3927,2023,BROOKLYN,65921.0,per Annum,945.0,35317.77,0.0,0.0,9787.84
3928,2023,MANHATTAN,100217.0,per Annum,1820.0,100333.7,781.25,21804.51,3680.07
3929,2023,BROOKLYN,65921.0,per Annum,1820.0,64518.64,0.0,0.0,12151.63
3930,2023,MANHATTAN,93733.0,per Annum,2080.0,93506.15,4.25,292.36,6465.09
3931,2023,MANHATTAN,64232.0,per Annum,1820.0,62438.23,40.75,1457.81,3916.9
3932,2023,BRONX,64232.0,per Annum,1820.0,61064.42,173.0,6916.26,6104.3
3933,2023,BRONX,51830.0,per Annum,0.0,0.0,0.0,0.0,2471.06
3934,2023,BRONX,55463.0,per Annum,1050.0,30455.77,86.0,2952.1,3059.11
3935,2023,MANHATTAN,59149.0,per Annum,1540.0,45693.43,0.0,0.33,7746.34
3936,2023,MANHATTAN,87600.0,per Annum,1820.0,86991.96,0.0,0.0,4396.99
3937,2023,BROOKLYN,48545.0,per Annum,560.0,13729.49,127.25,4604.01,938.33
3938,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,471.0,22556.7,5558.55
3939,2023,MANHATTAN,109272.0,per Annum,1820.0,113633.11,8.0,571.4,3622.29
3940,2023,BRONX,71757.0,per Annum,210.0,8256.96,4.75,186.58,2072.02
3941,2023,MANHATTAN,94220.0,per Annum,1820.0,94333.14,36.0,2395.88,15089.58
3942,2023,MANHATTAN,49617.0,per Annum,0.0,510.42,0.0,0.0,6.42
3943,2023,MANHATTAN,119798.0,per Annum,1820.0,119469.74,0.0,0.0,3185.78
3944,2023,MANHATTAN,59116.0,per Annum,833.0,26305.29,0.0,0.0,3041.25
3945,2023,BRONX,65921.0,per Annum,1820.0,73092.64,257.5,12751.31,17499.21
3946,2023,MANHATTAN,64001.0,per Annum,140.0,-18511.28,0.0,0.0,-520.16
3947,2023,BRONX,47132.0,per Annum,0.0,-521.39,0.0,0.94,-1052.95
3948,2023,MANHATTAN,52280.0,per Annum,70.0,46.58,0.0,0.0,0.0
3949,2023,QUEENS,47132.0,per Annum,0.0,271.19,0.0,0.0,0.0
3950,2023,BRONX,55463.0,per Annum,560.0,16198.32,31.75,1104.27,3020.18
3951,2023,BROOKLYN,34834.0,per Annum,1280.0,21121.48,88.0,2122.06,3120.1
3952,2023,BRONX,41600.0,per Annum,1820.0,41651.78,0.0,0.0,9862.36
3953,2023,MANHATTAN,41706.0,per Annum,1820.0,41757.92,0.0,0.0,8555.86
3954,2023,RICHMOND,65921.0,per Annum,1750.0,63684.39,67.25,2657.77,13580.01
3955,2023,BROOKLYN,65921.0,per Annum,1820.0,64107.85,0.0,0.0,9027.03
3956,2023,QUEENS,65921.0,per Annum,1820.0,65614.46,33.5,1874.14,14465.62
3957,2023,MANHATTAN,66022.0,per Annum,1820.0,66075.01,0.0,0.0,8028.76
3958,2023,MANHATTAN,72603.0,per Annum,1820.0,71396.38,0.0,0.0,3000.0
3959,2023,MANHATTAN,61278.0,per Annum,1820.0,58924.72,0.0,0.0,6526.63
3960,2023,MANHATTAN,81203.0,per Annum,1190.0,52948.88,0.0,0.0,0.0
3961,2023,MANHATTAN,67055.0,per Annum,1820.0,65828.71,0.0,0.0,0.0
3962,2023,QUEENS,94128.0,per Annum,1820.0,94216.3,0.0,0.0,8029.08
3963,2023,MANHATTAN,46693.0,per Annum,1820.0,46747.51,1.0,24.81,7591.44
3964,2023,MANHATTAN,119085.0,per Annum,1820.0,118949.98,0.0,0.0,4477.75
3965,2023,QUEENS,47132.0,per Annum,0.0,79.55,0.0,0.0,0.0
3966,2023,BRONX,64001.0,per Annum,1680.0,63422.47,296.0,13727.04,11805.65
3967,2023,BROOKLYN,73003.0,per Annum,2080.0,73088.13,0.0,62.56,3680.07
3968,2023,BRONX,106894.0,per Annum,1820.0,107022.05,41.5,2681.25,4497.72
3969,2023,BROOKLYN,56779.0,per Annum,0.0,897.62,0.0,77.81,0.2
3970,2023,MANHATTAN,91563.0,per Annum,1820.0,98362.48,67.0,4863.38,4298.37
3971,2023,QUEENS,40077.0,per Annum,546.0,12835.18,0.0,0.0,621.09
3972,2023,RICHMOND,94305.0,per Annum,1213.5,57340.02,80.5,4393.56,6526.34
3973,2023,BRONX,55463.0,per Annum,560.0,16254.18,28.25,1111.83,3016.5
3974,2023,MANHATTAN,62137.0,per Annum,0.0,1232.53,0.0,183.83,0.95
3975,2023,QUEENS,65921.0,per Annum,1820.0,64981.95,219.5,9825.16,11780.32
3976,2023,BROOKLYN,65996.0,per Annum,1820.0,66076.01,0.0,41.06,25452.26
3977,2023,QUEENS,66022.0,per Annum,1820.0,66103.17,70.25,2973.74,15173.0
3978,2023,MANHATTAN,113556.0,per Annum,1820.0,101598.16,0.0,0.0,7732.81
3979,2023,BROOKLYN,61114.0,per Annum,1800.75,56302.27,440.75,18466.18,7417.82
3980,2023,MANHATTAN,91768.0,per Annum,0.0,25.25,0.0,0.0,871.93
3981,2023,BROOKLYN,55463.0,per Annum,560.0,16407.12,7.25,246.84,3053.68
3982,2023,BRONX,62137.0,per Annum,0.0,580.44,0.0,32.06,0.0
3983,2023,BRONX,58482.0,per Annum,350.0,12519.91,62.5,2581.49,27.86
3984,2023,BROOKLYN,76671.0,per Annum,1820.0,76066.31,52.75,2148.42,10298.39
3985,2023,MANHATTAN,77655.0,per Annum,1820.0,77634.33,365.25,19763.91,4668.18
3986,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,0.0,7231.4
3987,2023,MANHATTAN,62137.0,per Annum,7.0,-1534.05,0.0,80.0,4609.21
3988,2023,BROOKLYN,78203.0,per Annum,1548.5,69325.42,298.5,20257.39,10965.28
3989,2023,BRONX,66022.0,per Annum,1820.0,66103.17,320.0,14847.82,14766.44
3990,2023,MANHATTAN,55150.0,per Annum,1820.0,55216.92,0.0,248.16,8538.61
3991,2023,MANHATTAN,117971.0,per Annum,1820.0,112185.66,0.0,0.0,9918.91
3992,2023,QUEENS,57070.0,per Annum,0.0,0.0,0.0,0.0,848.27
3993,2023,MANHATTAN,73383.0,per Annum,1820.0,72960.26,8.5,331.46,12799.36
3994,2023,QUEENS,109977.0,per Annum,1820.0,93910.64,31.75,1947.36,4104.08
3995,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
3996,2023,BRONX,73641.0,per Annum,1820.0,82354.43,218.0,11804.46,8250.19
3997,2023,QUEENS,51443.0,per Annum,1190.0,33006.16,0.0,0.0,0.0
3998,2023,BROOKLYN,47265.0,per Annum,1820.0,47139.0,0.0,0.0,4485.12
3999,2023,QUEENS,58482.0,per Annum,119.0,5134.89,23.5,1077.78,0.57
4000,2023,BRONX,64001.0,per Annum,385.0,15545.8,7.0,369.49,1735.42
4001,2023,BRONX,64001.0,per Annum,490.0,19235.53,35.25,1674.9,7618.33
4002,2023,BRONX,60236.0,per Annum,1330.0,36684.17,90.25,3565.41,3135.73
4003,2023,BRONX,64001.0,per Annum,1050.0,38874.17,78.25,3274.2,1361.1
4004,2023,MANHATTAN,73003.0,per Annum,1680.0,58727.65,0.0,2.88,3000.0
4005,2023,BRONX,65921.0,per Annum,1785.0,65710.38,452.0,21286.27,4713.06
4006,2023,MANHATTAN,70873.0,per Annum,1820.0,70678.92,0.0,0.0,1022.3
4007,2023,BROOKLYN,94457.0,per Annum,1820.0,80172.86,88.25,4526.13,2649.22
4008,2023,BRONX,102226.0,per Annum,1820.0,102580.3,0.0,65.86,6.45
4009,2023,MANHATTAN,125699.0,per Annum,1820.0,122807.74,0.0,0.0,4532.67
4010,2023,BRONX,65921.0,per Annum,1820.0,65990.93,435.0,19836.23,10929.63
4011,2023,BRONX,50001.0,per Annum,805.0,21933.23,100.5,3678.08,5451.73
4012,2023,BROOKLYN,73295.0,per Annum,1120.0,34140.51,0.0,0.0,0.0
4013,2023,BROOKLYN,58482.0,per Annum,980.0,19046.57,76.0,2932.63,-1039.1
4014,2023,BROOKLYN,62224.0,per Annum,1916.5,64354.5,1076.0,52448.9,5542.88
4015,2023,MANHATTAN,77475.0,per Annum,609.0,26372.76,7.25,355.15,5.3
4016,2023,BRONX,65921.0,per Annum,1820.0,65998.3,313.0,14219.82,12873.8
4017,2023,BRONX,47132.0,per Annum,0.0,1107.41,0.0,305.36,107.78
4018,2023,MANHATTAN,91809.0,per Annum,1820.0,91413.85,0.0,0.0,5778.61
4019,2023,MANHATTAN,91768.0,per Annum,1820.0,91874.56,47.5,2563.87,4438.86
4020,2023,BRONX,59334.0,per Annum,1400.0,46921.46,1022.75,48016.94,23209.23
4021,2023,BROOKLYN,83618.0,per Annum,1820.0,74850.09,118.5,5387.02,2201.82
4022,2023,MANHATTAN,95632.0,per Annum,994.0,52086.66,77.0,4587.93,4088.97
4023,2023,BRONX,47132.0,per Annum,0.0,400.21,0.0,19.81,0.88
4024,2023,BROOKLYN,65970.0,per Annum,1820.0,66025.36,0.0,40.78,25501.72
4025,2023,BROOKLYN,87879.0,per Annum,1820.0,91129.0,942.5,67583.46,19076.3
4026,2023,QUEENS,65921.0,per Annum,140.0,6672.95,7.25,414.68,6981.47
4027,2023,MANHATTAN,41887.0,per Annum,2040.0,35929.98,281.0,7096.93,4478.77
4028,2023,MANHATTAN,103932.0,per Annum,2080.0,103647.18,0.0,0.0,24114.46
4029,2023,BROOKLYN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
4030,2023,MANHATTAN,45329.0,per Annum,1820.0,45153.33,31.0,960.79,3604.13
4031,2023,MANHATTAN,61303.0,per Annum,1820.0,61135.1,146.75,5432.65,4222.06
4032,2023,BRONX,65921.0,per Annum,1820.0,65998.3,300.5,14083.21,5653.62
4033,2023,BROOKLYN,65559.0,per Annum,1820.0,67623.52,798.0,41046.12,9105.7
4034,2023,QUEENS,38995.0,per Annum,0.0,990.84,0.0,0.0,111.0
